ID	Field	0.01	0.0299	0.0498	0.0697	0.0896	0.1095	0.1294	0.1493	0.1692	0.1891	0.209	0.2289	0.2488	0.2687	0.2886	0.3085	0.3284	0.3483	0.3682	0.3881	0.408	0.4279	0.4478	0.4677	0.4876	0.5075	0.5274	0.5473	0.5672	0.5871	0.607	0.6269	0.6468	0.6667	0.6866	0.7065	0.7264	0.7463	0.7662	0.7861	0.806	0.8259	0.8458	0.8657	0.8856	0.9055	0.9254	0.9453	0.9652	0.9851	1.005	1.0249	1.0448	1.0647	1.0846	1.1045	1.1244	1.1443	1.1642	1.1841	1.204	1.2239	1.2438	1.2637	1.2836	1.3035	1.3234	1.3433	1.3632	1.3831	1.403	1.4229	1.4428	1.4627	1.4826	1.5025	1.5224	1.5423	1.5622	1.5821	1.602	1.6219	1.6418	1.6617	1.6816	1.7015	1.7214	1.7413	1.7612	1.7811	1.801	1.8209	1.8408	1.8607	1.8806	1.9005	1.9204	1.9403	1.9602	1.9801	2	2.0199	2.0398	2.0597	2.0796	2.0995	2.1194	2.1393	2.1592	2.1791	2.199	2.2189	2.2388	2.2587	2.2786	2.2985	2.3184	2.3383	2.3582	2.3781	2.398	2.4179	2.4378	2.4577	2.4776	2.4975	2.5174	2.5373	2.5572	2.5771	2.597	2.6169	2.6368	2.6567	2.6766	2.6965	2.7164	2.7363	2.7562	2.7761	2.796	2.8159	2.8358	2.8557	2.8756	2.8955	2.9154	2.9353	2.9552	2.9751	2.995	3.0149	3.0348	3.0547	3.0746	3.0945	3.1144	3.1343	3.1542	3.1741	3.194	3.2139	3.2338	3.2537	3.2736	3.2935	3.3134	3.3333	3.3532	3.3731	3.393	3.4129	3.4328	3.4527	3.4726	3.4925	3.5124	3.5323	3.5522	3.5721	3.592	3.6119	3.6318	3.6517	3.6716	3.6915	3.7114	3.7313	3.7512	3.7711	3.791	3.8109	3.8308	3.8507	3.8706	3.8905	3.9104	3.9303	3.9502	3.9701	3.99	4.0099	4.0298	4.0497	4.0696	4.0895	4.1094	4.1293	4.1492	4.1691	4.189	4.2089	4.2288	4.2487	4.2686	4.2885	4.3084	4.3283	4.3482	4.3681	4.388	4.4079	4.4278	4.4477	4.4676	4.4875	4.5074	4.5273	4.5472	4.5671	4.587	4.6069	4.6268	4.6467	4.6666	4.6865	4.7064	4.7263	4.7462	4.7661	4.786	4.8059	4.8258	4.8457	4.8656	4.8855	4.9054	4.9253	4.9452	4.9651	4.985	5.0049	5.0248	5.0447	5.0646	5.0845	5.1044	5.1243	5.1442	5.1641	5.184	5.2039	5.2238	5.2437	5.2636	5.2835	5.3034	5.3233	5.3432	5.3631	5.383	5.4029	5.4228	5.4427	5.4626	5.4825	5.5024	5.5223	5.5422	5.5621	5.582	5.6019	5.6218	5.6417	5.6616	5.6815	5.7014	5.7213	5.7412	5.7611	5.781	5.8009	5.8208	5.8407	5.8606	5.8805	5.9004	5.9203	5.9402	5.9601	5.98	5.9999	6.0198	6.0397	6.0596	6.0795	6.0994	6.1193	6.1392	6.1591	6.179	6.1989	6.2188	6.2387	6.2586	6.2785	6.2984	6.3183	6.3382	6.3581	6.378	6.3979	6.4178	6.4377	6.4576	6.4775	6.4974	6.5173	6.5372	6.5571	6.577	6.5969	6.6168	6.6367	6.6566	6.6765	6.6964	6.7163	6.7362	6.7561	6.776	6.7959	6.8158	6.8357	6.8556	6.8755	6.8954	6.9153	6.9352	6.9551	6.975	6.9949	7.0148	7.0347	7.0546	7.0745	7.0944	7.1143	7.1342	7.1541	7.174	7.1939	7.2138	7.2337	7.2536	7.2735	7.2934	7.3133	7.3332	7.3531	7.373	7.3929	7.4128	7.4327	7.4526	7.4725	7.4924	7.5123	7.5322	7.5521	7.572	7.5919	7.6118	7.6317	7.6516	7.6715	7.6914	7.7113	7.7312	7.7511	7.771	7.7909	7.8108	7.8307	7.8506	7.8705	7.8904	7.9103	7.9302	7.9501	7.97	7.9899	8.0098	8.0297	8.0496	8.0695	8.0894	8.1093	8.1292	8.1491	8.169	8.1889	8.2088	8.2287	8.2486	8.2685	8.2884	8.3083	8.3282	8.3481	8.368	8.3879	8.4078	8.4277	8.4476	8.4675	8.4874	8.5073	8.5272	8.5471	8.567	8.5869	8.6068	8.6267	8.6466	8.6665	8.6864	8.7063	8.7262	8.7461	8.766	8.7859	8.8058	8.8257	8.8456	8.8655	8.8854	8.9053	8.9252	8.9451	8.965	8.9849	9.0048	9.0247	9.0446	9.0645	9.0844	9.1043	9.1242	9.1441	9.164	9.1839	9.2038	9.2237	9.2436	9.2635	9.2834	9.3033	9.3232	9.3431	9.363	9.3829	9.4028	9.4227	9.4426	9.4625	9.4824	9.5023	9.5222	9.5421	9.562	9.5819	9.6018	9.6217	9.6416	9.6615	9.6814	9.7013	9.7212	9.7411	9.761	9.7809	9.8008	9.8207	9.8406	9.8605	9.8804	9.9003	9.9202	9.9401	9.96	9.9799	9.9998	10.0197	10.0396	10.0595	10.0794	10.0993	10.1192	10.1391	10.159	10.1789	10.1988	10.2187	10.2386	10.2585	10.2784	10.2983	10.3182	10.3381	10.358	10.3779	10.3978	10.4177	10.4376	10.4575	10.4774	10.4973	10.5172	10.5371	10.557	10.5769	10.5968	10.6167	10.6366	10.6565	10.6764	10.6963	10.7162	10.7361	10.756	10.7759	10.7958	10.8157	10.8356	10.8555	10.8754	10.8953	10.9152	10.9351	10.955	10.9749	10.9948	11.0147	11.0346	11.0545	11.0744	11.0943	11.1142	11.1341	11.154	11.1739	11.1938	11.2137	11.2336	11.2535	11.2734	11.2933	11.3132	11.3331	11.353	11.3729	11.3928	11.4127	11.4326	11.4525	11.4724	11.4923	11.5122	11.5321	11.552	11.5719	11.5918	11.6117	11.6316	11.6515	11.6714	11.6913	11.7112	11.7311	11.751	11.7709	11.7908	11.8107	11.8306	11.8505	11.8704	11.8903	11.9102	11.9301	11.95	11.9699	11.9898	12.0097	12.0296	12.0495	12.0694	12.0893	12.1092	12.1291	12.149	12.1689	12.1888	12.2087	12.2286	12.2485	12.2684	12.2883	12.3082	12.3281	12.348	12.3679	12.3878	12.4077	12.4276	12.4475	12.4674	12.4873	12.5072	12.5271	12.547	12.5669	12.5868	12.6067	12.6266	12.6465	12.6664	12.6863	12.7062	12.7261	12.746	12.7659	12.7858	12.8057	12.8256	12.8455	12.8654	12.8853	12.9052	12.9251	12.945	12.9649	12.9848	13.0047	13.0246	13.0445	13.0644	13.0843	13.1042	13.1241	13.144	13.1639	13.1838	13.2037	13.2236	13.2435	13.2634	13.2833	13.3032	13.3231	13.343	13.3629	13.3828	13.4027	13.4226	13.4425	13.4624	13.4823	13.5022	13.5221	13.542	13.5619	13.5818	13.6017	13.6216	13.6415	13.6614	13.6813	13.7012	13.7211	13.741	13.7609	13.7808	13.8007	13.8206	13.8405	13.8604	13.8803	13.9002	13.9201	13.94	13.9599	13.9798	13.9997	14.0196	14.0395	14.0594	14.0793	14.0992	14.1191	14.139	14.1589	14.1788	14.1987	14.2186	14.2385	14.2584	14.2783	14.2982	14.3181	14.338	14.3579	14.3778	14.3977	14.4176	14.4375	14.4574	14.4773	14.4972	14.5171	14.537	14.5569	14.5768	14.5967	14.6166	14.6365	14.6564	14.6763	14.6962	14.7161	14.736	14.7559	14.7758	14.7957	14.8156	14.8355	14.8554	14.8753	14.8952	14.9151	14.935	14.9549	14.9748	14.9947	15.0146	15.0345	15.0544	15.0743	15.0942	15.1141	15.134	15.1539	15.1738	15.1937	15.2136	15.2335	15.2534	15.2733	15.2932	15.3131	15.333	15.3529	15.3728	15.3927	15.4126	15.4325	15.4524	15.4723	15.4922	15.5121	15.532	15.5519	15.5718	15.5917	15.6116	15.6315	15.6514	15.6713	15.6912	15.7111	15.731	15.7509	15.7708	15.7907	15.8106	15.8305	15.8504	15.8703	15.8902	15.9101	15.93	15.9499	15.9698	15.9897	16.0096	16.0295	16.0494	16.0693	16.0892	16.1091	16.129	16.1489	16.1688	16.1887	16.2086	16.2285	16.2484	16.2683	16.2882	16.3081	16.328	16.3479	16.3678	16.3877	16.4076	16.4275	16.4474	16.4673	16.4872	16.5071	16.527	16.5469	16.5668	16.5867	16.6066	16.6265	16.6464	16.6663	16.6862	16.7061	16.726	16.7459	16.7658	16.7857	16.8056	16.8255	16.8454	16.8653	16.8852	16.9051	16.925	16.9449	16.9648	16.9847	17.0046	17.0245	17.0444	17.0643	17.0842	17.1041	17.124	17.1439	17.1638	17.1837	17.2036	17.2235	17.2434	17.2633	17.2832	17.3031	17.323	17.3429	17.3628	17.3827	17.4026	17.4225	17.4424	17.4623	17.4822	17.5021	17.522	17.5419	17.5618	17.5817	17.6016	17.6215	17.6414	17.6613	17.6812	17.7011	17.721	17.7409	17.7608	17.7807	17.8006	17.8205	17.8404	17.8603	17.8802	17.9001	17.92	17.9399	17.9598	17.9797	17.9996	18.0195	18.0394	18.0593	18.0792	18.0991	18.119	18.1389	18.1588	18.1787	18.1986	18.2185	18.2384	18.2583	18.2782	18.2981	18.318	18.3379	18.3578	18.3777	18.3976	18.4175	18.4374	18.4573	18.4772	18.4971	18.517	18.5369	18.5568	18.5767	18.5966	18.6165	18.6364	18.6563	18.6762	18.6961	18.716	18.7359	18.7558	18.7757	18.7956	18.8155	18.8354	18.8553	18.8752	18.8951	18.915	18.9349	18.9548	18.9747	18.9946	19.0145	19.0344	19.0543	19.0742	19.0941	19.114	19.1339	19.1538	19.1737	19.1936	19.2135	19.2334	19.2533	19.2732	19.2931	19.313	19.3329	19.3528	19.3727	19.3926	19.4125	19.4324	19.4523	19.4722	19.4921	19.512	19.5319	19.5518	19.5717	19.5916	19.6115	19.6314	19.6513	19.6712	19.6911	19.711	19.7309	19.7508	19.7707	19.7906	19.8105	19.8304	19.8503	19.8702	19.8901	19.91	19.9299	19.9498	19.9697	19.9896	20.0095	20.0294	20.0493	20.0692	20.0891	20.109	20.1289	20.1488	20.1687	20.1886	20.2085	20.2284	20.2483	20.2682	20.2881	20.308	20.3279	20.3478	20.3677	20.3876	20.4075	20.4274	20.4473	20.4672	20.4871	20.507	20.5269	20.5468	20.5667	20.5866	20.6065	20.6264	20.6463	20.6662	20.6861	20.706	20.7259	20.7458	20.7657	20.7856	20.8055	20.8254	20.8453	20.8652	20.8851	20.905	20.9249	20.9448	20.9647	20.9846	21.0045	21.0244	21.0443	21.0642	21.0841	21.104	21.1239	21.1438	21.1637	21.1836	21.2035	21.2234	21.2433	21.2632	21.2831	21.303	21.3229	21.3428	21.3627	21.3826	21.4025	21.4224	21.4423	21.4622	21.4821	21.502	21.5219	21.5418	21.5617	21.5816	21.6015	21.6214	21.6413	21.6612	21.6811	21.701	21.7209	21.7408	21.7607	21.7806	21.8005	21.8204	21.8403	21.8602	21.8801	21.9	21.9199	21.9398	21.9597	21.9796	21.9995	22.0194	22.0393	22.0592	22.0791	22.099	22.1189	22.1388	22.1587	22.1786	22.1985	22.2184	22.2383	22.2582	22.2781	22.298	22.3179	22.3378	22.3577	22.3776	22.3975	22.4174	22.4373	22.4572	22.4771	22.497	22.5169	22.5368	22.5567	22.5766	22.5965	22.6164	22.6363	22.6562	22.6761	22.696	22.7159	22.7358	22.7557	22.7756	22.7955	22.8154	22.8353	22.8552	22.8751	22.895	22.9149	22.9348	22.9547	22.9746	22.9945	23.0144	23.0343	23.0542	23.0741	23.094	23.1139	23.1338	23.1537	23.1736	23.1935	23.2134	23.2333	23.2532	23.2731	23.293	23.3129	23.3328	23.3527	23.3726	23.3925	23.4124	23.4323	23.4522	23.4721	23.492	23.5119	23.5318	23.5517	23.5716	23.5915	23.6114	23.6313	23.6512	23.6711	23.691	23.7109	23.7308	23.7507	23.7706	23.7905	23.8104	23.8303	23.8502	23.8701	23.89	23.9099	23.9298	23.9497	23.9696	23.9895	24.0094	24.0293	24.0492	24.0691	24.089	24.1089	24.1288	24.1487	24.1686	24.1885	24.2084	24.2283	24.2482	24.2681	24.288	24.3079	24.3278	24.3477	24.3676	24.3875	24.4074	24.4273	24.4472	24.4671	24.487	24.5069	24.5268	24.5467	24.5666	24.5865	24.6064	24.6263	24.6462	24.6661	24.686	24.7059	24.7258	24.7457	24.7656	24.7855	24.8054	24.8253	24.8452	24.8651	24.885	24.9049	24.9248	24.9447	24.9646	24.9845	25.0044	25.0243	25.0442	25.0641	25.084	25.1039	25.1238	25.1437	25.1636	25.1835	25.2034	25.2233	25.2432	25.2631	25.283	25.3029	25.3228	25.3427	25.3626	25.3825	25.4024	25.4223	25.4422	25.4621	25.482	25.5019	25.5218	25.5417	25.5616	25.5815	25.6014	25.6213	25.6412	25.6611	25.681	25.7009	25.7208	25.7407	25.7606	25.7805	25.8004	25.8203	25.8402	25.8601	25.88	25.8999	25.9198	25.9397	25.9596	25.9795	25.9994	26.0193	26.0392	26.0591	26.079	26.0989	26.1188	26.1387	26.1586	26.1785	26.1984	26.2183	26.2382	26.2581	26.278	26.2979	26.3178	26.3377	26.3576	26.3775	26.3974	26.4173	26.4372	26.4571	26.477	26.4969	26.5168	26.5367	26.5566	26.5765	26.5964	26.6163	26.6362	26.6561	26.676	26.6959	26.7158	26.7357	26.7556	26.7755	26.7954	26.8153	26.8352	26.8551	26.875	26.8949	26.9148	26.9347	26.9546	26.9745	26.9944	27.0143	27.0342	27.0541	27.074	27.0939	27.1138	27.1337	27.1536	27.1735	27.1934	27.2133	27.2332	27.2531	27.273	27.2929	27.3128	27.3327	27.3526	27.3725	27.3924	27.4123	27.4322	27.4521	27.472	27.4919	27.5118	27.5317	27.5516	27.5715	27.5914	27.6113	27.6312	27.6511	27.671	27.6909	27.7108	27.7307	27.7506	27.7705	27.7904	27.8103	27.8302	27.8501	27.87	27.8899	27.9098	27.9297	27.9496	27.9695	27.9894	28.0093	28.0292	28.0491	28.069	28.0889	28.1088	28.1287	28.1486	28.1685	28.1884	28.2083	28.2282	28.2481	28.268	28.2879	28.3078	28.3277	28.3476	28.3675	28.3874	28.4073	28.4272	28.4471	28.467	28.4869	28.5068	28.5267	28.5466	28.5665	28.5864	28.6063	28.6262	28.6461	28.666	28.6859	28.7058	28.7257	28.7456	28.7655	28.7854	28.8053	28.8252	28.8451	28.865	28.8849	28.9048	28.9247	28.9446	28.9645	28.9844	29.0043	29.0242	29.0441	29.064	29.0839	29.1038	29.1237	29.1436	29.1635	29.1834	29.2033	29.2232	29.2431	29.263	29.2829	29.3028	29.3227	29.3426	29.3625	29.3824	29.4023	29.4222	29.4421	29.462	29.4819	29.5018	29.5217	29.5416	29.5615	29.5814	29.6013	29.6212	29.6411	29.661	29.6809	29.7008	29.7207	29.7406	29.7605	29.7804	29.8003	29.8202	29.8401	29.86	29.8799	29.8998	29.9197	29.9396	29.9595	29.9794	29.9993	30.0192	30.0391	30.059	30.0789	30.0988	30.1187	30.1386	30.1585	30.1784	30.1983	30.2182	30.2381	30.258	30.2779	30.2978	30.3177	30.3376	30.3575	30.3774	30.3973	30.4172	30.4371	30.457	30.4769	30.4968	30.5167	30.5366	30.5565	30.5764	30.5963	30.6162	30.6361	30.656	30.6759	30.6958	30.7157	30.7356	30.7555	30.7754	30.7953	30.8152	30.8351	30.855	30.8749	30.8948	30.9147	30.9346	30.9545	30.9744	30.9943	31.0142	31.0341	31.054	31.0739	31.0938	31.1137	31.1336	31.1535	31.1734	31.1933	31.2132	31.2331	31.253	31.2729	31.2928	31.3127	31.3326	31.3525	31.3724	31.3923	31.4122	31.4321	31.452	31.4719	31.4918	31.5117	31.5316	31.5515	31.5714	31.5913	31.6112	31.6311	31.651	31.6709	31.6908	31.7107	31.7306	31.7505	31.7704	31.7903	31.8102	31.8301	31.85	31.8699	31.8898	31.9097	31.9296	31.9495	31.9694	31.9893	32.0092	32.0291	32.049	32.0689	32.0888	32.1087	32.1286	32.1485	32.1684	32.1883	32.2082	32.2281	32.248	32.2679	32.2878	32.3077	32.3276	32.3475	32.3674	32.3873	32.4072	32.4271	32.447	32.4669	32.4868	32.5067	32.5266	32.5465	32.5664	32.5863	32.6062	32.6261	32.646	32.6659	32.6858	32.7057	32.7256	32.7455	32.7654	32.7853	32.8052	32.8251	32.845	32.8649	32.8848	32.9047	32.9246	32.9445	32.9644	32.9843	33.0042	33.0241	33.044	33.0639	33.0838	33.1037	33.1236	33.1435	33.1634	33.1833	33.2032	33.2231	33.243	33.2629	33.2828	33.3027	33.3226	33.3425	33.3624	33.3823	33.4022	33.4221	33.442	33.4619	33.4818	33.5017	33.5216	33.5415	33.5614	33.5813	33.6012	33.6211	33.641	33.6609	33.6808	33.7007	33.7206	33.7405	33.7604	33.7803	33.8002	33.8201	33.84	33.8599	33.8798	33.8997	33.9196	33.9395	33.9594	33.9793	33.9992	34.0191	34.039	34.0589	34.0788	34.0987	34.1186	34.1385	34.1584	34.1783	34.1982	34.2181	34.238	34.2579	34.2778	34.2977	34.3176	34.3375	34.3574	34.3773	34.3972	34.4171	34.437	34.4569	34.4768	34.4967	34.5166	34.5365	34.5564	34.5763	34.5962	34.6161	34.636	34.6559	34.6758	34.6957	34.7156	34.7355	34.7554	34.7753	34.7952	34.8151	34.835	34.8549	34.8748	34.8947	34.9146	34.9345	34.9544	34.9743	34.9942	35.0141	35.034	35.0539	35.0738	35.0937	35.1136	35.1335	35.1534	35.1733	35.1932	35.2131	35.233	35.2529	35.2728	35.2927	35.3126	35.3325	35.3524	35.3723	35.3922	35.4121	35.432	35.4519	35.4718	35.4917	35.5116	35.5315	35.5514	35.5713	35.5912	35.6111	35.631	35.6509	35.6708	35.6907	35.7106	35.7305	35.7504	35.7703	35.7902	35.8101	35.83	35.8499	35.8698	35.8897	35.9096	35.9295	35.9494	35.9693	35.9892	36.0091	36.029	36.0489	36.0688	36.0887	36.1086	36.1285	36.1484	36.1683	36.1882	36.2081	36.228	36.2479	36.2678	36.2877	36.3076	36.3275	36.3474	36.3673	36.3872	36.4071	36.427	36.4469	36.4668	36.4867	36.5066	36.5265	36.5464	36.5663	36.5862	36.6061	36.626	36.6459	36.6658	36.6857	36.7056	36.7255	36.7454	36.7653	36.7852	36.8051	36.825	36.8449	36.8648	36.8847	36.9046	36.9245	36.9444	36.9643	36.9842	37.0041	37.024	37.0439	37.0638	37.0837	37.1036	37.1235	37.1434	37.1633	37.1832	37.2031	37.223	37.2429	37.2628	37.2827	37.3026	37.3225	37.3424	37.3623	37.3822	37.4021	37.422	37.4419	37.4618	37.4817	37.5016	37.5215	37.5414	37.5613	37.5812	37.6011	37.621	37.6409	37.6608	37.6807	37.7006	37.7205	37.7404	37.7603	37.7802	37.8001	37.82	37.8399	37.8598	37.8797	37.8996	37.9195	37.9394	37.9593	37.9792	37.9991	38.019	38.0389	38.0588	38.0787	38.0986	38.1185	38.1384	38.1583	38.1782	38.1981	38.218	38.2379	38.2578	38.2777	38.2976	38.3175	38.3374	38.3573	38.3772	38.3971	38.417	38.4369	38.4568	38.4767	38.4966	38.5165	38.5364	38.5563	38.5762	38.5961	38.616	38.6359	38.6558	38.6757	38.6956	38.7155	38.7354	38.7553	38.7752	38.7951	38.815	38.8349	38.8548	38.8747	38.8946	38.9145	38.9344	38.9543	38.9742	38.9941	39.014	39.0339	39.0538	39.0737	39.0936	39.1135	39.1334	39.1533	39.1732	39.1931	39.213	39.2329	39.2528	39.2727	39.2926	39.3125	39.3324	39.3523	39.3722	39.3921	39.412	39.4319	39.4518	39.4717	39.4916	39.5115	39.5314	39.5513	39.5712	39.5911	39.611	39.6309	39.6508	39.6707	39.6906	39.7105	39.7304	39.7503	39.7702	39.7901	39.81	39.8299	39.8498	39.8697	39.8896	39.9095	39.9294	39.9493	39.9692	39.9891	40.009	40.0289	40.0488	40.0687	40.0886	40.1085	40.1284	40.1483	40.1682	40.1881	40.208	40.2279	40.2478	40.2677	40.2876	40.3075	40.3274	40.3473	40.3672	40.3871	40.407	40.4269	40.4468	40.4667	40.4866	40.5065	40.5264	40.5463	40.5662	40.5861	40.606	40.6259	40.6458	40.6657	40.6856	40.7055	40.7254	40.7453
